,법정동,축종,발생두수(마리)
1203,4678025333,소,1
1204,4677039028,소,1
1205,4723040027,소,3
1206,4719032022,소,2
1207,4721035028,소,1
1208,5011025329,돼지,2
1209,4617032029,소,1
1210,4376039027,소,5
1211,4678033027,소,2
1212,4617031025,소,5
1213,4420037032,소,3
1214,4167025024,소,4
1215,4686025031,소,10
1216,4686025031,소,1
1217,3171040023,소,1
1218,4413125029,소,1
1219,4519034029,소,4
1220,4717032023,소,1
1221,4577035027,소,1
1222,4723031022,소,4
1223,4574033527,소,2
1224,4721035028,소,1
1225,4717036025,소,1
1226,4717032023,소,1
1227,4165036021,소,1
1228,4155032028,닭,8000
1229,4571036030,소,22
1230,4617032028,소,34
1231,4617031026,소,19
1232,4673025024,소,4
1233,4427031026,소,1
1234,4873032036,소,24
1235,4427038027,닭,150
1236,4827025032,소,6
1237,4423035021,소,6
1238,4617031025,소,1
1239,4481040032,소,1
1240,4723031022,소,1
1241,4882035026,소,1
1242,4577035029,소,7
1243,4827038031,소,1
1244,4183041024,소,27
1245,4617032028,소,1
1246,4617031026,소,5
1247,4833032024,소,1
1248,4833032028,소,5
1249,4672040029,소,1
1250,4521012900,소,3
1251,4711125629,소,1
1252,4882038029,소,6
1253,4427036024,소,7
1254,4278025626,소,1
1255,4617033025,소,4
1256,4481036035,사슴,54
1257,4518040026,소,1
1258,4680025034,소,11
1259,4579040027,소,1
1260,4159033028,소,3
1261,4577035029,소,8
1262,4784032056,소,1
1263,4427036024,소,1
1264,4183041024,소,1
1265,4136034023,소,3
1266,4721031028,소,1
1267,4480033024,사슴,1
1268,4518039034,닭,1080
1269,4617031029,닭,1200
1270,4513032027,소,5
1271,4688034031,소,1
1272,4376040024,벌,11
1273,4415038038,소,10
1274,4574033527,소,4
1275,4415038038,소,5
1276,4377035027,소,10
1277,4688034025,소,3
1278,4575039029,소,2
1279,4682038027,소,3
1280,4683033021,소,1
1281,4418033022,소,5
1282,4211034022,소,1
1283,4773041034,소,1
1284,4728036023,벌,2
1285,4136034023,소,4
1286,4418035029,소,6
1287,4375031030,소,1
1288,4481036035,사슴,1
1289,4615038035,소,1
1290,5011025330,벌,2
1291,4888031023,소,2
1292,4683031021,소,1
1293,4521012900,소,1
1294,4723040022,소,1
1295,4782036037,소,1
1296,4155040026,소,2
1297,4773041034,소,3
1298,4679031024,벌,10
1299,4280032024,소,1
1300,4167031021,소,35
1301,4688034025,소,1
1302,4481038023,소,1
1303,4275033023,벌,200
1304,4375031030,소,1
1305,4521040021,소,1
1306,4519025034,소,1
1307,4148037025,소,1
1308,4783034038,소,1
1309,4574033527,소,11
1310,4723040022,소,1
1311,4688031025,소,18
1312,4717031034,소,1
1313,4784038040,소,3
1314,4480033024,사슴,1
1315,4519040024,소,14
1316,4687025629,소,1
1317,4684033033,소,1
1318,4784031047,소,1
1319,4372033024,소,8
1320,4575039029,소,1
1321,4211031030,벌,31
1322,4148037030,벌,2
1323,4375032028,소,1
1324,5011025341,벌,1
1325,4719025324,소,1
1326,4688031025,소,1
1327,4825035021,소,35
1328,4683037026,소,2
1329,5013025028,돼지,2
1330,4518036026,소,1
1331,4420035035,소,7
1332,4719032022,소,3
1333,4882035028,소,5
1334,4827025032,소,2
1335,4575038028,소,2
1336,4519025034,소,2
1337,4575034031,벌,20
1338,4377035028,소,21
1339,4719035030,소,1
1340,4575034028,벌,50
1341,4146134024,벌,11
1342,4725012300,소,1
1343,4725012200,소,1
1344,4519032021,소,10
1345,4519032024,소,2
1346,4886034031,벌,8
1347,4155025022,소,1
1348,4278025328,소,3
1349,4376039027,사슴,6
1350,4376039027,소,2
1351,4575032022,벌,1
1352,4719032022,소,1
1353,4519034029,소,3
1354,4155038023,소,7
1355,4519040025,닭,3500
1356,4476042025,소,5
1357,4827039023,소,4
1358,4575035533,벌,68
1359,4773033033,벌,2
1360,2920013500,벌,8
1361,4413136022,벌,28
1362,4825035021,소,1
1363,4711331023,소,34
1364,4159041039,소,3
1365,4827025032,소,6
1366,4827038023,소,1
1367,4427038025,소,25
1368,4376039027,사슴,1
1369,4725045027,소,7
1370,4673033022,소,16
1371,4673025024,소,28
1372,4678025025,소,15
1373,4167025024,소,1
1374,4480038030,소,1
1375,4480032026,소,26
1376,4783034033,소,1
1377,4873032024,소,10
1378,4882035026,소,2
1379,4511113500,벌,7
1380,4882035028,소,2
1381,4719025031,소,1
1382,4872034024,소,2
1383,4682034034,벌,31
1384,4217010200,벌,36
1385,4420035022,소,2
1386,4824033025,소,1
1387,4571034026,벌,110
1388,4882035026,소,11
1389,4882035021,소,1
1390,4882035021,소,1
1391,4882035027,소,1
1392,4882035027,소,1
1393,5011025025,돼지,2
1394,4671034030,벌,10
1395,4519046023,벌,80
1396,4671040031,벌,1
1397,4773033038,벌,3
1398,4519038021,소,1
1399,4683031021,소,1
1400,4790025028,소,5
1401,4673025024,소,5
1402,4824033021,소,8
1403,4886034031,벌,3
1404,4519025037,닭,1000
1405,4519032024,소,1
1406,4519034029,소,1
1407,4686032030,소,4
1408,4148010200,벌,7
1409,4888025027,소,1
1410,4827038023,소,1
1411,4136034022,소,1
1412,5013011200,벌,5
1413,4683034024,닭,1000
1414,3171040023,소,1
1415,4827038023,소,1
1416,4729034032,닭,15
1417,4792031023,벌,4
1418,4792033026,벌,7
1419,4717041028,벌,4
1420,4717042031,벌,3
1421,4182025026,벌,4
1422,4688025023,소,1
1423,4728025328,소,9
1424,4790025028,소,1
1425,4136034022,소,1
1426,2824510800,소,3
1427,4575025022,벌,1
1428,4872034024,소,1
1429,4790036048,벌,1
1430,4827031034,소,9
1431,4824033021,소,1
1432,4155025022,소,1
1433,4686032030,소,1
1434,4420037032,소,8
1435,4278032023,소,1
1436,4888025027,소,3
1437,4277025025,벌,4
1438,4519025025,벌,3
1439,4211032023,소,1
1440,4575035533,벌,54
1441,4679025029,벌,1
1442,4276036027,벌,2
1443,4873032036,소,88
1444,4276025021,벌,5
1445,4575033027,벌,90
1446,4721011000,소,3
1447,4617033025,소,1
1448,4812532027,소,1
1449,4183039525,벌,3
1450,4480039021,소,2
1451,4617042027,닭,500
1452,4886034031,벌,40
1453,4773033034,벌,6
1454,4678037024,벌,1
1455,4773033034,벌,6
1456,2824510800,소,2
1457,4683034027,닭,600
1458,4480025621,소,5
1459,4719025330,소,1
1460,4281031021,벌,10
1461,4518036026,소,50
1462,4717031026,소,1
1463,4128710700,소,1
1464,4122025923,소,7
1465,4729034030,소,1
1466,5013025028,돼지,2
1467,4272035023,소,2
1468,4373038026,벌,40
1469,4313033530,벌,7
1470,5011025025,돼지,2
1471,5011025027,돼지,1
1472,4183025025,벌,3
1473,4278025328,소,2
1474,4278025328,소,1
1475,4519046026,벌,3
1476,4580036021,벌,9
1477,4313025026,소,8
1478,4717031026,소,1
1479,4277025030,벌,11
1480,4136025021,벌,29
1481,4276036031,벌,3
1482,4519033021,닭,2000
1483,4792034026,벌,28
1484,4575033027,벌,150
1485,4792032026,벌,40
1486,4183025027,벌,1
1487,4682038027,소,24
1488,4279025025,소,2
1489,4728025328,소,1
1490,5011013800,벌,1
1491,4783037051,소,1
1492,4413325038,소,3
1493,4476032022,소,13
1494,4273031023,소,1
1495,4827031034,소,1
1496,4415012600,사슴,8
1497,4677039024,벌,8
1498,4678039032,벌,70
1499,4687025622,돼지,5
1500,4574033527,소,14
1501,4278025328,소,9
1502,4278025329,소,1
1503,4671038021,벌,1
1504,2824512200,소,4
1505,4278025329,소,1
1506,4577025028,소,2
1507,4513032027,소,11
1508,4418033026,소,13
1509,4889043026,소,362
1510,4136036022,벌,1
1511,4136025021,벌,6
1512,4313035022,소,6
1513,4313035023,소,11
1514,4223033032,벌,18
1515,4376034030,벌,7
1516,4375025037,돼지,2
1517,4827025032,소,6
1518,4782032040,소,1
1519,4480025621,소,143
1520,4277025027,벌,12
1521,4827025032,소,4
1522,4723040033,소,1
1523,4713025325,소,3
1524,4572039021,벌,8
1525,4375025038,소,1
1526,4617033025,소,19
1527,4682038027,소,1
1528,4672037026,소,1
1529,4874035025,소,1
1530,4313039026,소,1
1531,4686038025,소,30
1532,4213038021,벌,5
1533,4784025026,소,1
1534,4725037029,벌,1
1535,4420040030,벌,270
1536,4677041022,소,4
1537,4213039025,벌,3
1538,4313031032,소,1
1539,4155040026,소,1
1540,4272032027,벌,6
1541,4812125038,소,1
1542,4313012500,벌,3
1543,4872031021,소,1
1544,4167031021,소,27
1545,4723011500,벌,250
1546,4615035040,벌,30
1547,4279025025,소,1
1548,4519040024,소,1
1549,4713025325,소,1
1550,4574033527,소,1
1551,4376034027,벌,3
1552,4313035024,벌,30
1553,4155040026,소,2
1554,4773044047,벌,9
1555,4672037026,소,1
1556,4719035024,소,1
1557,4376034027,벌,4
1558,4376034030,벌,2
1559,4413135024,소,4
1560,4889043026,소,23
1561,4677041022,소,1
1562,4165010600,소,3
1563,4575035527,소,3
1564,4280025040,소,2
1565,4280032024,소,1
1566,4155039027,소,5
1567,4277025028,벌,15
1568,4276033021,벌,5
1569,4421033021,벌,1
1570,4277032021,벌,12
1571,4580035023,돼지,3
1572,4182035024,벌,7
1573,4783031031,소,1
1574,4686038025,소,1
1575,4182025026,벌,2
1576,4418034021,소,1
1577,4380036034,벌,1
1578,4521042034,소,6
1579,4617033025,소,2
1580,4313039023,소,2
1581,4888036025,소,1
1582,4677041022,소,1
1583,4313025026,소,2
1584,4273034034,벌,62
1585,4380025026,벌,5
1586,4276036021,벌,6
1587,4276025032,벌,4
1588,4812532028,소,1
1589,4519040024,소,6
1590,4772035036,소,1
1591,4519040024,소,5
1592,4574031033,벌,5
1593,4155041028,소,2
1594,4276036033,벌,5
1595,4782036037,소,1
1596,4518038022,소,7
1597,4313031022,벌,5
1598,4725039025,소,2
1599,4215035026,벌,180
1600,4420035035,소,10
1601,4223025332,벌,35
1602,4183025025,벌,2
1603,4672040029,소,1
1604,4711331031,벌,3
1605,4827025032,소,2
1606,4792034025,벌,6
1607,4717039025,벌,8
1608,4717043023,벌,13
1609,4717039024,벌,22
1610,4882041023,소,2
1611,4480025025,소,4
1612,4687036022,소,3
1613,4713025937,돼지,2
1614,5011013900,벌,2
1615,4713025325,소,1
1616,4575036026,벌,140
1617,4313035034,소,4
1618,4377035027,소,12
1619,4183025027,벌,2
1620,4575031023,벌,126
1621,4376034030,벌,3
1622,4827025033,소,1
1623,4827025032,소,18
1624,4683037026,소,1
1625,4519046027,벌,1
1626,4684033033,소,1
1627,4889044022,소,3
1628,4313031023,벌,360
1629,4183025021,벌,2
1630,4575032031,벌,178
1631,4377035027,소,3
1632,4513040021,벌,70
1633,4717031034,소,5
1634,4519040024,소,1
1635,4574033527,소,20
1636,4136034025,벌,1
1637,4219011100,벌,36
1638,4182035024,벌,4
1639,4872039029,벌,1
1640,4872039029,벌,1
1641,4617034029,소,1
1642,4872039029,벌,1
1643,4521045032,소,1
1644,4671032022,소,1
1645,4715041034,소,12
1646,4673033022,소,8
1647,4711133032,벌,1
1648,4713012400,벌,1
1649,4772035036,소,1
1650,4687036022,소,1
1651,4272035030,벌,6
1652,4159041039,소,2
1653,4519040028,소,1
1654,4711331023,소,14
1655,4790036048,벌,3
1656,4725039029,벌,1
1657,4518038022,소,1
1658,4792034024,벌,2
1659,4427038025,소,12
1660,4889044022,소,1
1661,4575034026,벌,16
1662,4671041030,벌,1
1663,4684034021,소,1
1664,4167025024,소,1
1665,4889043026,소,1
1666,4276034024,벌,5
1667,4276033021,벌,10
1668,4276033022,벌,3
1669,4678025025,소,1
1670,4211034023,소,1
1671,4223036023,벌,5
1672,4215032026,벌,20
1673,4183039525,벌,15
1674,4683037026,소,1
1675,4183025027,벌,2
1676,4882035027,소,2
1677,4684033033,소,1
1678,4213031024,소,1
1679,4723039041,소,1
1680,4418033026,소,36
1681,4418033023,소,4
1682,4711135021,소,1
1683,4574033527,소,23
1684,4413134026,소,3
1685,4884025024,소,1
1686,4476042025,소,6
1687,4792038021,소,25
1688,4884035021,소,1
1689,4373025029,소,2
1690,4575038028,소,1
1691,4272034022,벌,4
1692,4119011800,벌,10
1693,4281025028,벌,5
1694,4374039027,소,1
1695,4518032029,벌,120
1696,4125010800,벌,2
1697,4167025024,소,5
1698,4272036025,벌,13
1699,4678033027,소,1
1700,4717043023,벌,10
1701,4785033036,벌,2
1702,4785033036,벌,2
1703,4886034031,벌,9
1704,4519011500,벌,22
1705,4882035021,소,10
1706,4276036033,벌,8
1707,4377031028,소,6
1708,4725045026,소,2
1709,4313032521,벌,1
1710,4719036027,소,1
1711,4772032046,소,2
1712,4521034026,소,1
1713,4672040029,소,6
1714,4477032029,소,1
1715,4418033023,소,1
1716,4376034030,벌,3
1717,4519038021,소,1
1718,4167025024,소,1
1719,4421010600,소,3
1720,4580035030,소,4
1721,4872033028,소,1
1722,4688025023,소,1
1723,4717032025,소,1
1724,4728032028,벌,1
1725,4728032028,벌,1
1726,4511113500,벌,10
1727,4273037022,벌,6
1728,4790035044,벌,5
1729,4783034033,소,4
1730,4729031021,소,1
1731,4280031033,벌,9
1732,4575034026,벌,14
1733,4420041021,닭,12000
1734,4715043030,벌,2
1735,4471039030,사슴,2
1736,4272039026,벌,13
1737,4471039030,사슴,14
1738,4281031021,벌,2
1739,4281025028,벌,15
1740,4223032022,벌,10
1741,4519046024,벌,16
1742,4272037030,벌,2
1743,4278025626,소,2
1744,4776034031,벌,2
1745,4882035028,소,6
1746,4686037022,소,1
1747,4380032026,벌,1
1748,4575033027,벌,200
1749,4889044023,소,11
1750,4882043026,소,2
1751,4615035040,벌,16
1752,4678031025,벌,61
1753,4211032023,벌,5
1754,4686032029,사슴,24
1755,4377025341,소,2
1756,4377035028,소,5
1757,4219011400,벌,80
1758,4159040027,사슴,2
1759,4882035028,소,2
1760,5011025321,돼지,2
1761,4686036022,소,2
1762,4377036025,소,5
1763,4574032031,벌,2
1764,4277034023,벌,500
1765,4686032029,사슴,1
1766,4374039027,소,3
1767,4122025324,사슴,9
1768,4476033030,벌,1
1769,4514039024,소,2
1770,4471039030,사슴,4
1771,4413133025,소,1
1772,4272038030,벌,10
1773,4719025031,소,2
1774,4518037026,소,1
1775,4782025324,소,1
1776,4313025022,소,9
1777,4686033029,소,10
1778,4817036026,소,2
1779,4514039024,소,1
1780,4521043024,소,1
1781,4575034026,벌,20
1782,5011025024,돼지,2
1783,4163031023,소,1
1784,4671038021,소,1
1785,4377034030,소,1
1786,4420010400,벌,1
1787,4223033036,벌,70
1788,4889044023,소,1
1789,4825034028,소,1
1790,4276034026,벌,3
1791,4827031031,소,1
1792,4575036022,닭,1000
1793,4792035022,벌,3
1794,4827025032,소,16
1795,4827025033,소,9
1796,4377037022,소,5
1797,4427036021,사슴,21
1798,4784032046,소,1
1799,4513032027,소,16
1800,2871034021,벌,2
1801,4571040022,벌,20
1802,4413331036,소,2
1803,4571040021,벌,20
1804,4415012600,사슴,11
1805,4375025038,소,2
1806,4817036026,소,6
1807,4872038023,소,2
1808,4476032022,소,9
1809,4773031031,소,1
1810,4272037023,벌,13
1811,4577025028,소,1
1812,4273038021,소,2
1813,5011025025,돼지,1
1814,4790043025,벌,70
1815,4872035024,소,6
1816,4872035024,소,3
1817,4519011000,벌,25
1818,4872035025,소,3
1819,4374025036,벌,30
1820,4574032025,벌,10
1821,4680025324,소,1
1822,4277037022,벌,4
1823,4827025033,소,7
1824,4817036026,소,1
1825,4157035023,소,6
1826,4775037038,소,1
1827,4521034031,닭,50
1828,4159034026,소,1
1829,4827038031,소,1
1830,4792034027,벌,4
1831,4377031028,소,15
1832,4777025032,벌,50
1833,4420037032,소,36
1834,4717031034,소,7
1835,4223025331,벌,50
1836,4784038040,소,2
1837,4418033026,소,23
1838,4167031021,소,12
1839,4572038022,벌,33
1840,4476032022,소,1
1841,4719025327,소,1
1842,4686033029,소,1
1843,4689031023,벌,10
1844,4276034028,벌,3
1845,4275031022,벌,3
1846,4686032029,사슴,1
1847,4872038023,소,1
1848,4163031022,소,3
1849,4691025029,소,11
1850,4279025025,벌,6
1851,4146132029,소,1
1852,4117110200,벌,2
1853,4827025032,소,2
1854,2824512200,소,1
1855,2723013100,소,1
1856,4519046027,벌,2
1857,3611036028,소,2
1858,4874039021,소,1
1859,4377031022,소,1
1860,4377025326,소,1
1861,4679042033,소,24
1862,4182025034,벌,2
1863,4155034027,벌,1
1864,4717031034,소,1
1865,4283025034,소,1
1866,4377036025,소,1
1867,4377037022,소,1
1868,4377025341,소,1
1869,4413135024,소,9
1870,4137011400,사슴,4
1871,4874035025,소,6
1872,4313025022,소,14
1873,4377025023,소,1
1874,4377032024,소,1
1875,4167011200,소,1
1876,4513032027,소,1
1877,4313032521,벌,2
1878,4519046027,벌,6
1879,4689031022,벌,10
1880,4689031025,벌,17
1881,4689031025,벌,10
1882,4571034029,벌,45
1883,4418033026,소,2
1884,4689031025,벌,2
1885,4519025037,닭,2000
1886,4721025033,벌,2
1887,4272032027,벌,6
1888,4272031029,벌,6
1889,4888036021,소,4
1890,4182031021,벌,2
1891,4182035024,벌,6
1892,2671025026,돼지,50
1893,4886037027,소,5
1894,4827036025,소,1
1895,5013025028,돼지,1
1896,4182031027,벌,5
1897,4677033026,벌,42
1898,3171025926,벌,1
1899,4281035023,벌,12
1900,4420035035,소,4
1901,4418034024,소,1
1902,4872041527,소,1
1903,4315031024,벌,2
1904,4874035025,소,1
1905,4615035040,벌,20
1906,4579042025,벌,1
1907,4617032027,소,1
1908,4615039038,벌,3
1909,4278025328,소,1
1910,5011025029,돼지,6
1911,5011025025,돼지,1
1912,4680025333,소,1
1913,4519046027,벌,2
1914,4679042033,소,1
1915,4719032028,소,1
1916,4182031032,벌,2
1917,4521042034,소,8
1918,4150025322,벌,1
1919,4827038031,소,1
1920,4272038026,벌,7
1921,4213025022,벌,30
1922,4183031027,벌,2
1923,4575032029,벌,140
1924,5013025028,돼지,1
1925,4273033024,벌,72
1926,4272031029,벌,14
1927,4673033022,소,4
1928,4313035023,소,18
1929,4577039023,소,1
1930,4824031029,소,2
1931,4817036025,소,9
1932,4579033030,소,6
1933,4413133025,벌,2
1934,4728025323,벌,3
1935,4827025032,소,1
1936,4148025029,소,1
1937,4575035527,소,12
1938,4723035025,소,1
1939,4514036023,소,11
1940,4679036032,벌,40
1941,4715043030,벌,1
1942,4728025323,벌,10
1943,4211040026,벌,5
1944,4777034039,벌,10
1945,4477031031,소,1
1946,4689031028,벌,19
1947,4691025328,소,1
1948,4792031023,벌,3
1949,4827036025,소,1
1950,4689031028,벌,10
1951,4689031028,벌,26
1952,4689031028,벌,8
1953,4572040024,벌,1
1954,4572039021,벌,22
1955,4575025035,소,1
1956,4480025622,소,6
1957,4711331022,소,1
1958,4127310300,벌,2
1959,4278025924,닭,10
1960,4721025033,벌,7
1961,4678038029,소,1
1962,4817036025,소,2
1963,4824031029,소,1
1964,4792031023,벌,4
1965,4824033027,벌,1
1966,4773033033,벌,2
1967,4182031032,벌,3
1968,4150011400,벌,2
1969,4683033031,소,1
1970,4136026222,소,1
1971,4725039025,소,4
1972,4827025033,소,1
1973,4518042021,소,2
1974,4519011800,벌,1
1975,4380036030,벌,1
1976,4874039021,소,1
1977,4683035028,소,3
1978,4713025321,소,2
1979,4713011900,소,2
1980,4519040028,소,5
1981,4146134024,벌,2
1982,4136036026,소,1
1983,4122031028,소,21
1984,4423025330,소,2
1985,4163033025,소,1
1986,4281025027,벌,5
1987,4122031024,소,28
1988,4671038021,소,1
1989,4623033027,벌,15
1990,4623033027,벌,25
1991,4623033027,벌,15
1992,4281032024,벌,11
1993,4315031025,벌,1
1994,4155034027,벌,1
1995,4882042023,벌,13
1996,4376034030,벌,2
1997,4272032027,벌,12
1998,4272037031,벌,50
1999,4575032029,벌,27
2000,4272031024,벌,6
2001,4279033030,벌,5
2002,4689031027,벌,50
2003,4689031028,벌,1
2004,4689031026,벌,1
2005,4279034021,벌,1
2006,4784025026,소,1
2007,4717011000,벌,6
2008,4717034032,벌,73
2009,4575036024,벌,15
2010,4182031028,벌,5
2011,4165031021,벌,3
2012,4182035028,벌,1
2013,4279033030,벌,15
2014,4711331023,소,39
2015,4575034026,벌,15
2016,4277036026,닭,2230
2017,4377035027,소,7
2018,4311431039,소,1
2019,4580035030,소,13
2020,4413133022,소,6
2021,4792031024,벌,2
2022,4150031031,벌,3
2023,4518036022,소,3
2024,3171039024,벌,1
2025,4574035025,벌,1
2026,3171037028,벌,1
2027,4574031027,닭,1000
2028,4519046027,벌,4
2029,4679036022,벌,30
2030,4155040028,사슴,2
2031,4623033023,벌,12
2032,4691025029,소,3
2033,4782036031,소,4
2034,4689033024,소,2
2035,4180033021,소,1
2036,4311431039,소,3
2037,4672025029,소,10
2038,4679041029,벌,15
2039,4671038021,소,1
2040,4575038025,벌,50
2041,4575034026,벌,10
2042,4374531025,소,1
2043,4715011900,소,4
2044,4617038025,소,2
2045,4684034021,소,9
2046,4313035022,소,3
2047,4277032022,벌,4
2048,4277032021,벌,1
2049,4281031021,벌,2
2050,4279025023,벌,8
2051,4279034023,벌,10
2052,4279034024,벌,9
